glottocode,name,level,latitude,longitude
east2831,East Danuwar,dialect,,
kumh1238,Kumhali,language,27.8297,84.1357
pali1273,Pali,language,24.5271,82.251
budd1234,Buddhist Hybrid Sanskrit,dialect,,
maga1272,Magadhan Pali,dialect,,
indo1322,Indo-Aryan Central zone,family,,
roma1329,Romani,family,,
balt1257,Baltic Romani,language,60.0,38.0
latv1250,Chuxny,dialect,,
poli1261,Polish Romani,dialect,,
lith1252,Eastern Latvia-Lithuanian Romani,dialect,,
whit1261,White Russian Romani,dialect,,
nort2655,North Russian Romani,dialect,,
balk1252,Balkan Romani,language,42.67,21.17
crim1258,Crimean Rom,dialect,,
abru1239,Abruzzese-Calabrian-Molisean Romani,dialect,,
arli1239,Arli-Dolenjski,dialect,,
arli1238,Arlija,dialect,,
slov1272,Slovenian-Croatian Romani,dialect,,
sepe1242,Sepečides,dialect,,
gree1277,Pyrgos-Peloponnese Romani,dialect,,
tinn1238,Drindari–Kalajdži–Bugurdži,dialect,,
bugu1249,Bugurdži,dialect,,
tins1238,Drindari,dialect,,
kala1408,Kalajdži,dialect,,
serr1257,Serres-Saint Athanasios,dialect,,
pasp1238,Rumelian Romani,dialect,,
ursa1238,Ursári,dialect,,
zarg1238,Zargari,dialect,,
erli1234,Erli of Sofia,dialect,,
pril1234,Prilep-Prizren-Serres,dialect,,
roma1336,Romacilikanes,dialect,,
roma1337,Romano,dialect,,
carp1235,Central Romani,language,48.1968,20.3129
gurv1234,Gurvari,dialect,,
nort3324,North Central Romani,dialect,,
gali1259,Galician Romani,dialect,,
west2376,West Slovakian Romani,dialect,,
east2314,East Slovakian Romani,dialect,,
bohe1241,Bohemian Romani,dialect,,
mora1270,Moravian Romani,dialect,,
nort3372,North Transylvanian Romani,dialect,,
sout3308,South Central Romani,dialect,,
vend1247,Vend,dialect,,
prek1240,Prekmurje Romani,dialect,,
burg1246,Burgenland Romani,dialect,47.272,16.222
west2927,Western Hungarian Vend,dialect,,
tran1280,Romungro,dialect,,
calo1236,Caló,language,41.424,0.6
cata1279,Catalonian Calo,dialect,,
port1238,Portuguese Calão,dialect,,
span1238,Spanish Caló,dialect,,
braz1238,Brazilian Calão,dialect,,
basq1236,Galician Calo,dialect,,
roma1330,Anglo-Northwestern Romani,family,,
brit1245,British Romani,family,,
angl1239,Archaic Angloromani,language,51.75,-2.56
wels1246,Welsh Romani,language,52.1166,-3.7888
nort3197,Northwestern Romani,family,,
kalo1256,Kalo Finnish Romani,language,60.45,24.43
esto1257,Lajenge Roma,dialect,,
kaal1240,Kaale,dialect,,
sint1235,Sinte-Manus Romani,language,48.7,9.4
gads1256,Gadschkene,dialect,,
prai1243,Praistiki,dialect,,
west2928,Western Gadschkene,dialect,,
efta1238,Eftawagaria,dialect,,
wite1234,Witembergaria,dialect,,
lall1238,Lallere,dialect,,
sout3309,Southern Sinti,dialect,,
estr1244,Estracharia,dialect,,
lomb1263,Lombard-Venetian Sinti,dialect,,
kran1246,Krantiki,dialect,,
kran1245,Kranaria,dialect,,
abbr1238,Abbruzzesi,dialect,,
pied1241,Piedmont Sintí,dialect,,
sast1234,Sastike,dialect,,
mano1274,Manouche,dialect,,
vlax1238,Vlax Romani,language,46.09,18.16
ukra1255,Southeastern Ukraine Vlax,dialect,,
cent1980,Northern Vlax,dialect,,
cerh1234,Cerhari,dialect,,
mach1262,Machvano,dialect,,
kald1238,Kalderash,dialect,,
chur1254,Churari,dialect,,
lova1240,Lovari,dialect,,
ghag1238,Ghagar of Egypt,dialect,,
sout2658,Southern Vlax,dialect,,
iron1243,Valachia-Muntenia-Northeastern Bulgaria,dialect,,
sede1246,Sedentary Romania,dialect,,
sede1247,Sedentary Bulgaria,dialect,,
dzam1241,Gurbet-Dzambazi,dialect,,
roma1241,Serbo-Bosnian Vlax,dialect,45.2552,20.3762
zagu1235,Xoraxane,dialect,,
nort2654,North Albanian Vlax,dialect,,
sout2656,South Albanian Vlax,dialect,,
grek1238,Kalpazea-Filipidzía-Xandurja,dialect,,
doma1260,Domaaki,language,36.3258,74.7984
hunz1249,Hunza Domaaki,dialect,,
nage1239,Nager Domaaki,dialect,,
doma1258,Domari,language,32.0,35.0
sout3344,Southern Domari,dialect,,
nabl1238,Jerusalem Domari,dialect,,
nawa1257,Jordanian Domari,dialect,,
nort3360,Northern Domari,dialect,,
kara1460,Karachi,dialect,,
bara1354,Dom of Syria,dialect,,
kurb1242,Kurbat of Western Iran,dialect,,
mara1375,Marashi,dialect,,
beir1242,Dom of Beirut,dialect,,
west2812,Western Hindi,family,,
braj1242,Braj,language,26.4758,78.0813
sika1259,Sikarwari,dialect,,
braj1243,Braj Bhasha,dialect,,
jado1238,Jadobafi,dialect,,
anta1252,Antarbedi,dialect,,
dang1258,Dangi,dialect,,
bhuk1238,Bhuksa,dialect,,
hary1238,Haryanvi,language,29.0166,76.0432
mewa1251,Mewati (Haryanvi),dialect,,
kaur1275,Kauravi,dialect,,
bang1336,Bangru (Haryanvi),dialect,,
desw1238,Deswali,dialect,,
kana1281,Kanauji,language,27.1074,79.2883
tirh1244,Tirhari (Kanauji),dialect,,
tran1281,Transitional Kanauji,dialect,,
kana1282,Kanauji Proper,dialect,,
unun9883,Unclassified Western Hindi,family,,
gher1240,Ghera-Gurgula,family,,
gher1238,Ghera,language,25.383,68.368
gurg1240,Gurgula,language,25.737,68.565
hind1270,Hindustani,family,,
fiji1242,Fiji Hindi,language,-17.8148,177.772
hind1269,Hindi,language,25.0,77.0
lite1247,Literary Hindi,dialect,,
rekh1239,Rekhta,dialect,,
dakh1243,Dakhini,dialect,,
nucl1281,Nuclear Hindi,dialect,,
khad1239,Khari Boli,dialect,,
urdu1245,Urdu,language,25.0,67.0
jude1269,Judeo-Urdu,dialect,,
dakh1244,Dakhini (Urdu),dialect,,
pinj1242,Pinjari,dialect,,
anda1280,Andaman Creole Hindi,language,11.676,92.738
bund1252,Bundeli-Bharia,family,,
bhar1241,Bhariati,language,22.3429,83.1071
bund1253,Bundeli,language,24.8982,78.9542
pawa1253,Pawari,dialect,,
alig1238,Aligarh,dialect,,
west2378,Western Agra,dialect,,
tirh1245,Tirhari (Bundeli),dialect,,
chhi1243,Chhindwara Bundeli,dialect,,
ragh1238,Raghobansi,dialect,,
stan1298,Standard Braj of Mathura,dialect,,
nibh1238,Nibhatta,dialect,,
stan1299,Standard Bundeli,dialect,,
stan1297,Standard Braj of Bulandshahr,dialect,,
chha1248,Chhatapur,dialect,,
gaol1242,Gaoli,dialect,,
stan1300,Standard Braj of Eastern Agra,dialect,,
nagp1248,Nagpuri Hindi,dialect,,
bana1281,Banaphari,dialect,,
khat1248,Khatola,dialect,,
kund1251,Kundri,dialect,,
kira1246,Kirari,dialect,,
sout2660,Southern Bharatpur,dialect,,
lodh1244,Lodhanti,dialect,,
sout2659,Southern Morena,dialect,,
bhad1242,Bhadauri,dialect,,
saur1252,Sauraseni Prakrit,language,27.46,77.56
east2726,Eastern Hindi,family,,
awad1245,Awadhic,family,,
awad1243,Awadhi,language,27.5907,82.4663
east2875,Eastern Awadhi,dialect,,
azam1235,Azamgarhi,dialect,,
mirz1238,Mirzapuri,dialect,,
gang1265,Gangapari,dialect,,
utta1238,Uttari,dialect,,
cent2393,Central Awadhi,dialect,,
bara1410,Barabanki,dialect,,
bahr1250,Bahraich,dialect,,
raeb1235,Rae Bareli,dialect,,
pard1244,Western Awadhi,dialect,,
kher1247,Kheri,dialect,,
fate1235,Fatehpur,dialect,,
sita1239,Sitapur,dialect,,
luck1235,Lucknow,dialect,,
unna1235,Unnao,dialect,,
bagh1251,Bagheli,language,24.6837,87.4994
gaho1238,Gahore,dialect,,
bana1282,Banapari,dialect,,
sonp1238,Sonpari,dialect,,
tirh1246,Tirhari,dialect,,
ojhi1238,Ojhi,dialect,,
godw1242,Godwani,dialect,,
chha1249,Chhattisgarhi,language,20.3601,82.0483
baig1238,Baigani,dialect,,
binj1247,Binjhwari,dialect,,
khai1247,Khairagarhi,dialect,,
chha1250,Chhattisgarhi Proper,dialect,,
sadr1249,Sadri Korwa,dialect,,
kala1371,Kalanga (Indo-European),dialect,,
surg1246,Surgujia,dialect,,
bhul1238,Bhulia,dialect,,
kava1240,Kavardi,dialect,,
powa1246,Powari,language,21.797,79.239
vyne1238,Vyneganga Powari,dialect,,
kumb1266,Kumbhari,dialect,,
khal1272,Khalari,dialect,,
gova1250,Govari of Seoni,dialect,,
lodh1245,Lodhi (Indo-European),dialect,,
bhoy1242,Bhoyar Powari,dialect,,
mara1376,Marari,dialect,,
kosh1244,Koshti,dialect,,
dard1244,Eastern Dardic,family,,
gand1259,Gandhari,language,34.15,71.73
kash1285,Kashmiric,family,,
kash1277,Kashmiri,language,34.166825,74.330455
vamr1234,Vamraz,dialect,,
stan1304,Standard Kashmiri,dialect,,
bunj1244,Bunjwali,dialect,,
kamr1240,Kamraz,dialect,,
mara1420,Maraz,dialect,,
pogu1238,Poguli,dialect,,
mira1252,Miraski,dialect,,
kish1245,Kishtwari,dialect,,
khah1234,Khah,language,33.24364,75.1972
hima1250,Himachali,family,,
kang1292,Kangric-Chamealic-Bhattiyali,family,,
cham1331,Chamealic,family,,
bhat1263,Bhattiyali,language,32.4022,76.0311
gadd1242,Gaddi,language,32.36,76.5713
macl1238,Macleod Ganj,dialect,,
bhar1240,Bharmauri,dialect,,
bila1253,Bilaspuri,language,31.3842,76.6739
pang1282,Pangwali,language,32.9753,76.5569
cham1307,Chambeali,language,32.5476,76.1796
bans1246,Bansbali,dialect,,
bans1247,Bansyari,dialect,,
gadi1238,Gadi Chameali,dialect,,
bhad1243,Bhadrawahi-Bhalesi-Curahi,family,,
chur1258,Churahi,language,32.8969,76.1124
bhad1244,Bhadarwahic,family,,
bhad1241,Bhadrawahi,language,33.2851,75.8707
bhal1244,Bhalesi,dialect,33.3947,76.1352
pada1255,Padar,dialect,,
pada1256,Padari,dialect,,
chin1493,Chinali-Lahul Lohar,family,,
lahu1250,Lahul Lohar,language,32.583,77.0
chin1475,Chinali,language,32.555,76.961
indo1311,Kangri-Dogri,family,,
kang1280,Kangri,language,31.915,76.366
hami1240,Hamirpuri,dialect,,
pala1332,Palampuri,dialect,,
dogr1250,Dogri,language,32.5534,75.7111
kand1292,Kandiali,dialect,,
east2309,East Dogri,dialect,,
bhat1262,Bhatbali,dialect,,
nucl1279,Nuclear Dogri,dialect,,
nort1624,North Dogri,dialect,,
nucl1728,Nuclear Himachali,family,,
hari1246,Indo-Aryan Kinnauri,language,31.784,77.064
kull1236,Kullu Pahari,language,31.8339,77.3772
kllu1238,Kullui,dialect,,
inne1243,Inner Siraji,dialect,,
sirm1239,Sirmauri,language,31.1,77.17
dhar1245,Dharthi,dialect,,
giri1243,Giripari,dialect,,
maha1287,Mahasu Pahari,language,31.0088,77.5317
lowe1245,Lower Mahasu Pahari,dialect,,
kiun1241,Kiunthali,dialect,,
bagh1249,Baghati,dialect,31.194,77.0471
bagh1250,Baghliani,dialect,,
uppe1403,Upper Mahasu Pahari,dialect,,
ramp1242,Rampuri,dialect,,
rohr1238,Rohruri,dialect,,
oute1246,Outer Siraji,dialect,,
shim1249,Shimla Siraji,dialect,,
sodo1238,Sodochi,dialect,,
hind1267,Hinduri,language,31.016,77.144
mand1409,Mandeali,language,31.5425,77.0419
jaun1243,Jaunsari,language,30.5587,77.9084
nucl1819,Nuclear Eastern Dardic,family,,
kohi1251,Kohistani,family,,
indu1240,Indus Kohistanic,family,,
indu1241,Indus Kohistani,language,35.3389,73.0154
dube1239,Duber-Kandia,dialect,,
indu1242,Indus,dialect,,
oute1238,Outer Indus Kohistani,family,,
bate1269,Bateri-Mankiyali,family,,
bate1261,Bateri,language,34.9582,72.92674
mank1256,Mankiyali,language,34.2922,73.2505
chil1275,Chilisso,language,35.2494,73.3344
gowr1239,Gowro,language,35.1243,73.1233
dirs1236,Dir-Swat Kohistani,family,,
kala1373,Gawri,language,35.5303,72.5738
thal1242,Thal,dialect,,
ushu1238,Ushu,dialect,,
kala1374,Kalam (Pakistan),dialect,,
dash1238,Dashwa,dialect,,
rajk1238,Rajkoti,dialect,,
lamu1252,Lamuti,dialect,,
torw1241,Torwali,language,35.3101,72.5316
bahr1242,Bahrain,dialect,,
chai1251,Chail,dialect,,
uncl1535,Unclassified Kohistani,family,,
tira1253,Tirahi,language,34.1792,69.5901
wota1240,Wotapuri-Katarqalai,language,34.958246,71.090876
shin1270,Shinaic,family,,
brok1247,Brokskat,language,34.5308,76.6026
west2860,Western Shinaic,family,,
savi1242,Sauji,language,35.166757,71.461926
palu1255,Dangari,family,,
kalk1245,Kalkoti,language,35.3651,72.0533
phal1254,Palula,language,35.5096,71.8421
ashr1238,Ashreti,dialect,,
nort2667,Northern Palula,dialect,,
bior1234,Biori,dialect,,
puri1264,Purigal,dialect,,
kalk1248,Kalkatak,dialect,,
kund1257,Kundal Shahi,language,34.5588,73.8288
shin1264,Shina,language,34.6515,75.287
gilg1242,Gilgiti,dialect,,
bagr1244,Bagrote,dialect,,
hunz1246,Hunza-Nagar,dialect,,
hara1257,Haramosh,dialect,,
gilg1243,Gilgit,dialect,,
puni1238,Punial,dialect,,
bunj1245,Bunji,dialect,,
rond1238,Rondu,dialect,,
asto1242,Astori,dialect,,
satp1241,Satpara,dialect,,
gure1252,Gurezi,dialect,,
asto1243,Astor,dialect,,
khar1285,Kharmangi,dialect,,
dras1242,Dras,dialect,,
chil1276,Chilasi Kohistani,dialect,,
sazi1238,Sazin,dialect,,
tang1331,Tangir,dialect,,
harb1238,Harban,dialect,,
chil1277,Chilas,dialect,,
dare1241,Darel,dialect,,
kohi1247,Kohistanic Shina,family,,
kohi1248,Kohistani Shina,language,35.1741,73.3207
jalk1241,Jalkoti,dialect,,
pala1333,Palasi,dialect,,
kola1284,Kolai,dialect,,
usho1238,Ushojo,language,35.1584,72.643
dame1241,Dameli,language,35.299,71.6806
gawa1246,Gawarbatic,family,,
gawa1247,Gawar-Bati,language,35.1982,71.5428
shum1244,Shumashtic,family,,
gran1245,Grangali-Ningalami,language,34.945491,70.703334
nucl1285,Grangali,dialect,,
nang1256,Ningalami,dialect,34.978375,70.90901
shum1235,Shumashti,language,34.73008,70.782866
khow1242,Khowar,language,36.0,72.0
swat1242,Swat Khowar,dialect,,
sout2670,South Khowar,dialect,,
east2321,East Khowar,dialect,,
nort2664,North Khowar,dialect,,
iran1269,Iranian,family,,
cent2317,Central Iranian PBS,family,,
cent2318,Central Iranian PB,family,,
bact1239,Bactrian,language,36.81,66.85
nort3177,Northwestern Iranian,family,,
komi1276,Komisenian,family,,
sang1315,Sangisari,language,35.72,53.3
sork1239,Sorkhei-Aftari,language,35.45652,53.21897
sork1240,Sorkhei,dialect,,
afta1234,Aftari,dialect,35.36,53.7
lasg1238,Lasgerdi,language,35.40153,52.99868
cent2264,Central Iran Kermanic,family,,
siva1239,Sivandi,language,30.08,52.92
kavi1234,Kavir,language,33.518678,55.118327
garm1244,Garme'i,dialect,,
farv1234,Farvi,dialect,33.47,55.05
khur1237,Khuri,dialect,,
mihr1234,Mihrijan,dialect,,
nucl1790,Nuclear Central Iran Kermanic,family,,
khun1255,Khunsaric,language,36.6963,49.3742
jude1273,Judeo-Khunsari,dialect,,
jude1274,Judeo-Khomeini,dialect,,
khun1261,Khunsari,dialect,,
maha1310,Mahallati,dialect,,
vane1234,Vaneshani,dialect,,
jude1268,Judeo-Hamadani-Borujerdi,language,34.794267,48.498392
jude1272,Judeo-Borujerdi,dialect,,
jude1271,Judeo-Hamadani,dialect,34.8,48.5167
kash1282,Kashanic,family,,
nata1252,Natanzic,language,33.4593,51.9538
nata1257,Natanzi,dialect,,
hanj1234,Hanjani,dialect,,
yara1255,Yarandi,dialect,,
badi1250,Badi (Median),dialect,,
bidh1234,Bidhandi,dialect,,
badr1234,Badrudi,dialect,,
fari1234,Farizandi,dialect,,
abya1234,Abyane'i,dialect,,
soii1239,Soic,language,31.8542,54.5964
abuz1234,Abuzaydabadi,dialect,,
kesh1234,Kesha'i,dialect,33.23,51.47
kamu1265,Kamu'i,dialect,,
tarq1234,Tarqi,dialect,,
jows1234,Jowshaqani,dialect,33.99,51.4
meym1234,Meyma'i,dialect,35.34,53.24
nash1234,Nashalji,dialect,,
qohr1234,Qohrudi,dialect,,
tari1269,Tari (Median),dialect,,
kash1276,Judeo-Kashani,dialect,33.9889,51.4772
soii1240,Soi,dialect,,
deli1234,Delijani,dialect,,
aran1268,Arani-Bidgoli,dialect,,
yazd1241,Yazdi-Kermani-Nayini,family,,
zoro1242,Zoroastrian Yazdi,language,31.8161,54.4469
zoro1245,Zoroastrian Dari,dialect,,
gabr1257,Gabri (Iranian),dialect,,
jude1275,Judeo-Yazdi-Kermani,dialect,,
kerm1245,Judeo-Kermani,dialect,,
yazd1240,Judeo-Yazdi,dialect,31.8972,54.3678
pars1253,Parsi (Zoroastrian),dialect,,
nayi1242,Nayinic,language,34.2212,53.521
keyj1234,Keyjani,dialect,,
tude1234,Tudeshki,dialect,,
abch1234,Abchuya'i,dialect,,
nucl1272,Nayini,dialect,,
anar1241,Anarak,dialect,,
gazi1243,Gazic,language,34.0357,49.4553
sede1245,Sedehi,dialect,,
jarq1234,Jarquya'i,dialect,32.2617,52.19802
ruda1235,Rudashti,dialect,,
zefr1234,Zefra'i,dialect,32.80592,52.11667
nohu1234,Nohuji,dialect,,
jude1276,Judeo-Isfahani,dialect,32.6333,51.65
kafr1235,Kafrudi,dialect,,
gazi1245,Gazi,dialect,,
arde1234,Ardestani,dialect,,
kuhp1234,Kuhpa'i,dialect,32.7,52.45
casp1236,Caspian,family,,
gila1242,Gilaki-Rudbari,family,,
gila1241,Gilaki,language,37.1344,49.8359
east2843,Eastern Gilaki,dialect,,
lahi1234,Lahijani,dialect,,
mach1270,Machiani,dialect,,
lang1338,Langerudi,dialect,,
west2931,Western Gilaki,dialect,,
rash1246,Rashti,dialect,,
anza1234,Anzali,dialect,,
fuma1234,Fumani,dialect,,
rudb1238,Rudbari,language,37.0878,49.8801
shah1263,Shahrani,dialect,,
sefi1234,Sefidrud Rudbari,dialect,,
dogo1301,Dogowharani,dialect,,
juba1243,Jubanic,dialect,,
lake1260,Lakei,dialect,,
osku1234,Oskulaki,dialect,,
tutk1234,Tutkaboni,dialect,,
jams1240,Jamshidabadi,dialect,,
rost1234,Rostamabadi,dialect,,
maza1305,Mazanderani-Shahmirzadi,family,,
shah1253,Shahmirzadi,language,35.778,53.32
maza1291,Mazanderani,language,36.241,52.3009
vela1234,Velatru,dialect,,
gach1240,Gachsari,dialect,,
nucl1270,Nuclear Mazanderani,dialect,,
west2944,Western Mazanderani,dialect,,
east2854,Eastern Mazanderani,dialect,,
cent2360,Central Caspian,dialect,,
tone1234,Tonekaboni,dialect,,
kela1262,Kelardashti,dialect,,
rams1234,Ramsari,dialect,,
kala1412,Kalarestaqi,dialect,,
gale1256,Galeshi of Mazanderan,dialect,,
gurg1241,Gurgani,language,36.83,54.43
laki1246,Laki-Kurdish,family,,
kurd1259,Kurdish,family,,
sout2640,Southern Kurdish,language,32.8977,46.5976
feyl1238,Ilami,dialect,,
bayr1238,Badre'i,dialect,,
garr1245,Garrusi,dialect,,
male1280,Malekshahi,dialect,,
laki1247,Lakic Southern Kurdish,dialect,,
kord1245,Kordali,dialect,,
kerm1244,Kermanshahi,dialect,,
peri1266,Peripheral Kermanshahic,dialect,,
koly1245,Kolyai,dialect,,
kalh1241,Kalhori-Sanjabi-Zangane,dialect,,
sanj1274,Sanjabi,dialect,,
kalh1240,Kalhori,dialect,,
zang1256,Zangane,dialect,,
nort2641,Northern Kurdish,language,37.0,43.0
sout3317,Southeastern Kurmanji,dialect,,
barw1242,Barwari Jor,dialect,,
gull1240,Gulli,dialect,,
mhal1238,Mhallami,dialect,,
heka1238,Hakkari,dialect,,
shei1239,Sheikhan-Dohuk,dialect,,
amad1240,Amadiye Kurdish,dialect,,
surc1239,Surchi,dialect,,
akre1239,Akre,dialect,,
shem1238,Shemdinani,dialect,,
zakh1242,Zakho Kurdish,dialect,,
sout3316,Southern Kurmanji,dialect,,
ashi1242,Ashiti,dialect,,
boti1239,Boti,dialect,,
west2933,Western Kurmanji,dialect,,
sout3318,Southwest Kurmanji,dialect,,
khor1267,Khorasani Kurmanji,dialect,,
urfa1239,Urfa Kurmanji,dialect,,
alep1242,Aleppo Kurmanji,dialect,,
nort3329,Northwest Kurmanji,dialect,,
siva1240,Sivas,dialect,,
mara1374,Elbistan Kurmanji,dialect,,
nort3328,Northern Kurmanji,dialect,,
vank1234,Van Kurmanji,dialect,,
bitl1234,Bitlis Kurmanji,dialect,,
erev1241,Erevan Kurmanji,dialect,,
mush1241,Mush Kurmanji,dialect,,
baye1238,Bayezidi,dialect,,
cent1972,Central Kurdish,language,35.6539,45.8077
sine1239,Sine'i,dialect,,
sout2641,Southern Jafi,dialect,,
warm1239,Warmawa,dialect,,
sana1277,Sanandaji,dialect,,
sora1257,Sorani,dialect,,
rewa1238,Rewandiz,dialect,,
pizh1238,Pizhdar,dialect,,
garm1241,Garmiyani,dialect,,
bing1247,Bingird,dialect,,
hewl1238,Hewleri,dialect,,
khan1280,Khanaquin,dialect,,
sule1239,Suleimani,dialect,,
mukr1239,Mukri,dialect,,
laki1244,Laki,language,34.0103,47.9398
part1239,Parthian,language,37.052,56.056
tati1243,Adharic,family,,
zaza1246,Zaza,family,,
kirm1248,Kirmanjki,language,39.1636,39.4004
tunc1238,Tunceli,dialect,,
vart1238,Varto,dialect,,
diml1238,Dimli,language,38.6147,39.6388
motk1236,Motki,dialect,,
dumb1240,Dumbuli,dialect,,
sive1238,Sivereki,dialect,,
kori1257,Kori,dialect,,
hazz1238,Hazzu,dialect,,
gora1267,Gorani,family,,
gura1251,Gurani,language,36.8377,44.4956
kaka1262,Kakai,dialect,,
nucl1271,Nuclear Gurani,dialect,,
gawh1238,Gawhara,dialect,,
kand1290,Kandula,dialect,,
zard1234,Zardayana,dialect,,
hawr1242,Hawraman-I Luhon,dialect,,
hawr1243,Hawraman-I Taxt,dialect,,
shab1250,Shabak-Bajalani,family,,
shab1251,Shabaki,language,36.375,43.144
sarl1241,Sarli,dialect,36.021,43.644
chab1240,Chabak,dialect,,
baje1238,Bajelani,language,33.9498,42.9867
tati1244,Tatic,family,,
cent2265,Central Tatic,family,,
taly1247,North-Central Talysh,language,38.4552,48.6349
cent1970,Central Talyshi,dialect,,
hash1240,Hashtpari,dialect,,
asal1234,Asalemi,dialect,,
nort2639,Northern Talyshi,dialect,,
lenk1245,Lenkoran,dialect,,
leri1235,Lerik,dialect,,
asta1240,Astara,dialect,,
khoi1250,Kho'ini,language,36.8997,48.6212
khal1276,Khalkhalic,family,,
shah1254,Shahrudi-Southern Talysh,language,36.7581,50.2074
shan1296,Shandermani,dialect,,
sout2639,Southern Talyshi,dialect,,
mass1260,Massali,dialect,,
masu1234,Masulei,dialect,,
shal1243,Shali-Kolur,dialect,,
kaja1247,Kajali,language,35.8989,53.4785
kore1279,Karanic,language,37.794,44.895
gand1258,Gandomabi,dialect,,
kara1512,Karani (Khoresh-e Rostam),dialect,,
lerd1234,Lerd,dialect,,
kela1263,Kelasi,dialect,,
dizz1234,Diz,dialect,,
heza1234,Hezarrudi,dialect,,
nowk1234,Nowkiani,dialect,,
karn1254,Karnaq,dialect,,
mara1373,Maraghei,language,36.8259,49.9665
